<<,Price
^,1450368000,4.220000
^,1450281600,4.210000
^,1450195200,4.180000
^,1449849600,4.200000
^,1449835200,4.054229
^,1449676800,4.130000
^,1449590400,4.220000
^,1449504000,4.160000
^,1449244800,4.150000
^,1449072000,4.210000
^,1448985600,4.200000
^,1448899200,4.180000
^,1448553600,4.160000
^,1448467200,4.150000
^,1448294400,4.160000
^,1448035200,4.150000
^,1447948800,4.270000
^,1447862400,4.240000
^,1447776000,4.230000
^,1447689600,4.220000
^,1447430400,4.170000
^,1447344000,4.230000
^,1447257600,4.190000
^,1447171200,4.170000
^,1447084800,4.160000
^,1435680000,4.480000
^,1434110400,4.444917
^,1433851200,4.495055
^,1426766400,4.801970
^,1418385600,4.049965
^,1404144000,4.160000
^,1402660800,4.037046
^,1386849600,3.805507
^,1372608000,3.490000
^,1370952000,3.612325
^,1355313600,2.872538
^,1341072000,2.600000
^,1338984000,2.631600
^,1329134400,2.610000
^,1324468800,2.480000
^,1324382400,2.470000
^,1323691200,2.424450
^,1309449600,2.710000
^,1296561600,2.949971
^,1291723200,2.926582
^,1290686400,2.908668
^,1275307200,2.975000
^,1275048000,3.086475
^,1256644800,3.519698
^,1247140800,2.584184
^,946742400,0
ASSET.CAPITAL.SHARES:WFL.ASX,1341057600,0
^,1271937600,0.371518
^,946742400,0
ASSET.CAPITAL.SHARES:WAXO.ASX,1412942400,0.018308
^,1386590400,0
^,1372608000,0.020000
^,946742400,0
ASSET.CAPITAL.SHARES:WAX.ASX,1406203200,1.128068
^,1398859200,1.122505
^,1392897600,1.167507
^,1383220800,1.139450
^,1372608000,1.120000
^,1366372800,0.977680
^,1350648000,0.814430
^,1341072000,0.720000
^,1335182400,0.733452
^,1319198400,0.680888
^,1309449600,0.710000
^,1301313600,0.746296
^,1288353600,0.691099
^,1285070400,0.733994
^,1265198400,0.718994
^,946742400,0
ASSET.CAPITAL.SHARES:WAMO.ASX,1361188800,0
^,1341072000,0.020000
^,1336046400,0
^,946742400,0
ASSET.CAPITAL.SHARES:WAM.ASX,1400068800,1.923075
^,1396267200,1.942044
^,1382097600,1.777709
^,1372608000,1.640000
^,1372593600,1.606021
^,1361188800,1.600000
^,1348833600,1.548556
^,1341072000,1.540000
^,1336392000,1.586548
^,1332504000,1.546743
^,1316088000,1.378016
^,1309449600,1.550000
^,1307102400,1.560000
^,1307016000,1.567448
^,1299844800,1.589474
^,1284724800,1.281250
^,1272542400,1.265000
^,1272369600,1.283537
^,1264766400,1.291720
^,1246377600,1.020000
^,1241179200,0.937269
^,1234785600,0.845000
^,946742400,0
ASSET.CAPITAL.SHARES:WAAO.ASX,1378900800,0
^,1372608000,0.090000
^,1341072000,0.020000
^,1340625600,0
^,946742400,0
ASSET.CAPITAL.SHARES:WAA.ASX,1400068800,1.280638
^,1398859200,1.279415
^,1393329600,1.304916
^,1392897600,1.315462
^,1380888000,1.148126
^,1378900800,1.080000
^,1376481600,1.208351
^,1372608000,1.070000
^,1366372800,1.095293
^,1361275200,1.172867
^,1350648000,1.044938
^,1341072000,1.040000
^,1336651200,1.072985
^,1335268800,1.045227
^,1326974400,1.040000
^,1317384000,0.977320
^,1309449600,1.010000
^,1301572800,1.038805
^,1297944000,1.065000
^,1297771200,1.067020
^,1295956800,1.073270
^,1285329600,1.037069
^,1275048000,0.999564
^,946742400,0
ASSET.CAPITAL.SHARES:TRY.ASX,1234785600,1.276934
^,1224763200,1.056217
^,946742400,0
ASSET.CAPITAL.SHARES:TLS.ASX,1549036800,3.070000
^,1548950400,3.110000
^,1548864000,3.190000
^,1548777600,3.190000
^,1548432000,2.960000
^,1548345600,2.950000
^,1548259200,2.910000
^,1548172800,2.920000
^,1548086400,2.930000
^,1547827200,2.920000
^,1547740800,2.920000
^,1547654400,2.915000
^,1547568000,2.900000
^,1547481600,2.920000
^,1547222400,2.930000
^,1547136000,2.890000
^,1547049600,2.910000
^,1546963200,2.900000
^,1546876800,2.850000
^,1546617600,2.890000
^,1546531200,2.850000
^,1546444800,2.770000
^,1546272000,2.850000
^,1546012800,2.830000
^,1545926400,2.820000
^,1545667200,2.780000
^,1545408000,2.740000
^,1545321600,2.850000
^,1545235200,2.880000
^,1545148800,2.910000
^,1545062400,2.900000
^,1544803200,2.870000
^,1544716800,2.930000
^,1544630400,3.030000
^,1544544000,3.070000
^,1544457600,3.040000
^,1544198400,3.080000
^,1544112000,3.040000
^,1544025600,3.020000
^,1543939200,3.010000
^,1543852800,2.980000
^,1543593600,2.930000
^,1543507200,2.960000
^,1543420800,2.940000
^,1543334400,2.950000
^,1543248000,2.870000
^,1542988800,2.920000
^,1542902400,2.970000
^,1542816000,3
^,1542729600,3.010000
^,1542643200,3.030000
^,1542384000,3.040000
^,1542297600,3.040000
^,1542211200,3.050000
^,1542124800,3.030000
^,1542038400,3.070000
^,1541779200,3.040000
^,1541692800,3.040000
^,1541606400,3.090000
^,1541520000,3.060000
^,1541433600,3.030000
^,1541174400,3.060000
^,1541088000,3.020000
^,1541001600,3.080000
^,1540915200,3.120000
^,1540828800,3.110000
^,1540569600,3.050000
^,1540483200,3.050000
^,1540396800,3.140000
^,1540310400,3.120000
^,1540224000,3.160000
^,1539964800,3.170000
^,1539878400,3.160000
^,1539792000,3.060000
^,1539705600,3.070000
^,1539619200,3.100000
^,1539360000,3.080000
^,1539273600,3.110000
^,1539187200,3.210000
^,1539100800,3.180000
^,1539014400,3.190000
^,1538755200,3.250000
^,1538668800,3.250000
^,1538582400,3.210000
^,1538496000,3.190000
^,1538409600,3.180000
^,1538150400,3.190000
^,1538064000,3.190000
^,1537977600,3.190000
^,1537891200,3.170000
^,1537804800,3.160000
^,1537545600,3.150000
^,1537459200,3.140000
^,1537372800,3.160000
^,1537286400,3.210000
^,1537200000,3.240000
^,1536940800,3.190000
^,1536854400,3.170000
^,1536768000,3.180000
^,1536681600,3.200000
^,1536595200,3.110000
^,1536336000,3.130000
^,1536249600,3.120000
^,1536163200,3.020000
^,1536076800,3.040000
^,1535990400,3.020000
^,1535731200,3.100000
^,1535644800,3.230000
^,1535558400,3.140000
^,1535472000,3.180000
^,1535385600,3.230000
^,1535126400,3.210000
^,1535040000,3.340000
^,1534953600,3.270000
^,1534867200,3.050000
^,1534780800,3.080000
^,1534521600,3.080000
^,1534435200,3.060000
^,1534348800,2.890000
^,1534262400,2.890000
^,1534176000,2.840000
^,1533916800,2.840000
^,1533830400,2.820000
^,1533744000,2.810000
^,1533657600,2.810000
^,1533571200,2.860000
^,1533312000,2.820000
^,1533225600,2.830000
^,1533139200,2.840000
^,1533052800,2.840000
^,1532966400,2.810000
^,1532707200,2.760000
^,1532620800,2.720000
^,1532606400,2.724418
^,1532534400,2.730000
^,1532448000,2.760000
^,1532361600,2.760000
^,1532102400,2.790000
^,1532016000,2.760000
^,1531929600,2.770000
^,1531843200,2.760000
^,1531756800,2.790000
^,1531497600,2.750000
^,1531411200,2.750000
^,1531324800,2.750000
^,1531238400,2.770000
^,1531152000,2.800000
^,1530892800,2.800000
^,1530806400,2.760000
^,1530720000,2.710000
^,1530633600,2.690000
^,1530547200,2.630000
^,1530288000,2.620000
^,1530201600,2.620000
^,1530115200,2.620000
^,1530028800,2.660000
^,1529942400,2.660000
^,1529683200,2.680000
^,1529596800,2.720000
^,1529510400,2.770000
^,1529424000,2.910000
^,1529337600,2.870000
^,1529078400,2.940000
^,1528992000,2.900000
^,1528905600,2.760000
^,1528819200,2.760000
^,1528473600,2.770000
^,1528387200,2.780000
^,1528300800,2.770000
^,1528214400,2.770000
^,1528128000,2.770000
^,1527868800,2.780000
^,1527782400,2.800000
^,1527696000,2.790000
^,1527609600,2.810000
^,1527523200,2.840000
^,1527264000,2.870000
^,1527177600,2.790000
^,1527091200,2.780000
^,1527004800,2.740000
^,1526918400,2.800000
^,1526659200,2.850000
^,1526572800,2.870000
^,1526486400,2.860000
^,1526400000,2.870000
^,1526313600,3.040000
^,1526054400,3.200000
^,1525968000,3.170000
^,1525881600,3.250000
^,1525795200,3.220000
^,1525708800,3.250000
^,1525449600,3.240000
^,1525363200,3.220000
^,1525276800,3.190000
^,1525190400,3.200000
^,1525104000,3.180000
^,1524844800,3.150000
^,1524758400,3.110000
^,1524585600,3.100000
^,1524499200,3.090000
^,1524240000,3.080000
^,1524153600,3.110000
^,1524067200,3.120000
^,1523980800,3.150000
^,1523894400,3.120000
^,1523635200,3.100000
^,1523548800,3.090000
^,1523462400,3.100000
^,1523376000,3.150000
^,1523289600,3.110000
^,1523030400,3.100000
^,1522944000,3.110000
^,1522857600,3.130000
^,1522771200,3.150000
^,1522339200,3.140000
^,1522252800,3.180000
^,1522166400,3.210000
^,1522080000,3.200000
^,1521820800,3.220000
^,1521734400,3.270000
^,1521648000,3.330000
^,1521561600,3.370000
^,1521475200,3.350000
^,1521216000,3.350000
^,1521129600,3.300000
^,1521043200,3.320000
^,1520956800,3.410000
^,1520870400,3.440000
^,1520611200,3.440000
^,1520524800,3.390000
^,1520438400,3.350000
^,1520352000,3.370000
^,1520265600,3.300000
^,1520006400,3.270000
^,1519920000,3.320000
^,1519833600,3.350000
^,1519747200,3.490000
^,1519660800,3.520000
^,1519401600,3.480000
^,1519315200,3.430000
^,1519228800,3.430000
^,1519142400,3.440000
^,1519056000,3.440000
^,1518796800,3.430000
^,1518710400,3.450000
^,1518624000,3.430000
^,1518537600,3.480000
^,1518451200,3.450000
^,1518192000,3.490000
^,1518105600,3.560000
^,1518019200,3.500000
^,1517932800,3.510000
^,1517846400,3.620000
^,1517587200,3.670000
^,1517500800,3.640000
^,1517414400,3.670000
^,1517328000,3.600000
^,1517241600,3.620000
^,1516896000,3.560000
^,1516809600,3.570000
^,1516723200,3.570000
^,1516636800,3.570000
^,1516377600,3.570000
^,1516291200,3.620000
^,1516204800,3.600000
^,1516118400,3.650000
^,1516032000,3.710000
^,1515772800,3.740000
^,1515686400,3.710000
^,1515600000,3.710000
^,1515513600,3.750000
^,1515427200,3.750000
^,1515168000,3.730000
^,1515081600,3.680000
^,1514995200,3.660000
^,1514908800,3.660000
^,1514563200,3.630000
^,1514476800,3.680000
^,1514390400,3.650000
^,1513958400,3.660000
^,1513872000,3.650000
^,1513785600,3.660000
^,1513699200,3.700000
^,1513612800,3.680000
^,1513353600,3.690000
^,1513267200,3.680000
^,1513180800,3.730000
^,1513094400,3.720000
^,1513008000,3.700000
^,1512748800,3.690000
^,1512662400,3.650000
^,1512576000,3.630000
^,1512489600,3.610000
^,1512403200,3.500000
^,1512144000,3.420000
^,1512057600,3.430000
^,1511971200,3.390000
^,1511884800,3.400000
^,1511798400,3.460000
^,1511539200,3.480000
^,1511452800,3.470000
^,1511280000,3.480000
^,1511193600,3.470000
^,1510934400,3.450000
^,1510848000,3.430000
^,1510675200,3.420000
^,1510329600,3.460000
^,1510243200,3.470000
^,1510156800,3.460000
^,1510070400,3.470000
^,1509984000,3.490000
^,1509724800,3.500000
^,1509638400,3.510000
^,1509552000,3.570000
^,1509465600,3.540000
^,1509379200,3.530000
^,1509120000,3.550000
^,1509033600,3.530000
^,1508947200,3.520000
^,1508860800,3.560000
^,1508774400,3.550000
^,1508515200,3.520000
^,1508428800,3.510000
^,1508342400,3.490000
^,1508169600,3.550000
^,1507910400,3.520000
^,1507824000,3.490000
^,1507737600,3.480000
^,1507651200,3.470000
^,1507564800,3.480000
^,1507305600,3.440000
^,1507219200,3.380000
^,1507132800,3.430000
^,1507046400,3.470000
^,1506960000,3.460000
^,1506700800,3.490000
^,1506600000,3.495000
^,1506528000,3.480000
^,1506441600,3.530000
^,1506355200,3.550000
^,1506096000,3.580000
^,1506009600,3.550000
^,1505923200,3.600000
^,1505836800,3.650000
^,1505750400,3.610000
^,1505404800,3.650000
^,1505318400,3.620000
^,1505232000,3.690000
^,1505145600,3.720000
^,1504886400,3.700000
^,1504800000,3.720000
^,1504713600,3.620000
^,1504627200,3.660000
^,1504195200,3.670000
^,1504108800,3.600000
^,1504022400,3.840000
^,1503936000,3.880000
^,1503676800,3.920000
^,1503590400,3.940000
^,1503504000,3.910000
^,1503417600,3.860000
^,1503331200,3.870000
^,1503072000,3.900000
^,1502985600,3.870000
^,1502899200,4.330000
^,1502812800,4.240000
^,1502726400,4.170000
^,1502380800,4.150000
^,1502208000,4.110000
^,1502121600,4.130000
^,1501862400,4.070000
^,1501776000,4.090000
^,1501689600,4.110000
^,1501603200,4.140000
^,1501516800,4.100000
^,1501257600,4.110000
^,1501171200,4.120000
^,1501084800,4.100000
^,1500998400,4.090000
^,1500912000,4.130000
^,1500566400,4.100000
^,1500480000,4.110000
^,1500393600,4.180000
^,1500307200,4.220000
^,1500048000,4.300000
^,1499961600,4.310000
^,1499875200,4.320000
^,1499788800,4.340000
^,1499702400,4.360000
^,1499443200,4.320000
^,1499356800,4.370000
^,1499270400,4.410000
^,1499184000,4.400000
^,1499097600,4.310000
^,1498838400,4.300000
^,946742400,0
ASSET.CAPITAL.SHARES:TGG.ASX,1549036800,1.260000
^,1548950400,1.270000
^,1548864000,1.260000
^,1548777600,1.260000
^,1548432000,1.270000
^,1548345600,1.250000
^,1548259200,1.265000
^,1548172800,1.265000
^,1548086400,1.250000
^,1547827200,1.250000
^,1547740800,1.242000
^,1547654400,1.255000
^,1547568000,1.240000
^,1547481600,1.235000
^,1547222400,1.255000
^,1547136000,1.265000
^,1547049600,1.265000
^,1546963200,1.260000
^,1546876800,1.280000
^,1546617600,1.255000
^,1546531200,1.275000
^,1546444800,1.275000
^,1546272000,1.285000
^,1546012800,1.260000
^,1545926400,1.260000
^,1545667200,1.260000
^,1545408000,1.275000
^,1545321600,1.265000
^,1545235200,1.290000
^,1545148800,1.295000
^,1545062400,1.320000
^,1544803200,1.345000
^,1544716800,1.290000
^,1544630400,1.300000
^,1544544000,1.275000
^,1544457600,1.260000
^,1544198400,1.260000
^,1544112000,1.280000
^,1544025600,1.295000
^,1543939200,1.320000
^,1543852800,1.310000
^,1543593600,1.300000
^,1543507200,1.305000
^,1543420800,1.280000
^,1543334400,1.320000
^,1543248000,1.270000
^,1542988800,1.270000
^,1542902400,1.280000
^,1542816000,1.280000
^,1542729600,1.285000
^,1542643200,1.265000
^,1542384000,1.275000
^,1542297600,1.260000
^,1542211200,1.270000
^,1542124800,1.290000
^,1542038400,1.300000
^,1541779200,1.300000
^,1541692800,1.310000
^,1541606400,1.280000
^,1541520000,1.270000
^,1541433600,1.270000
^,1541174400,1.285000
^,1541088000,1.300000
^,1541001600,1.280000
^,1540915200,1.280000
^,1540828800,1.300000
^,1540569600,1.300000
^,1540483200,1.325000
^,1540396800,1.320000
^,1540310400,1.325000
^,1540224000,1.370000
^,1539964800,1.385000
^,1539878400,1.370000
^,1539792000,1.385000
^,1539705600,1.375000
^,1539619200,1.365000
^,1539360000,1.350000
^,1539273600,1.335000
^,1539187200,1.380000
^,1539100800,1.380000
^,1539014400,1.385000
^,1538755200,1.395000
^,1538668800,1.390000
^,1538582400,1.385000
^,1538496000,1.400000
^,1538409600,1.405000
^,1538150400,1.410000
^,1538064000,1.410000
^,1537977600,1.415000
^,1537891200,1.425000
^,1537804800,1.430000
^,1537545600,1.435000
^,1537459200,1.415000
^,1537372800,1.420000
^,1537286400,1.420000
^,1537200000,1.435000
^,1536940800,1.435000
^,1536854400,1.440000
^,1536768000,1.430000
^,1536681600,1.435000
^,1536595200,1.430000
^,1536336000,1.425000
^,1536249600,1.410000
^,1536163200,1.530000
^,1536076800,1.530000
^,1535990400,1.510000
^,1535731200,1.520000
^,1535644800,1.515000
^,1535558400,1.510000
^,1535472000,1.515000
^,1535385600,1.500000
^,1535126400,1.510000
^,1535040000,1.480000
^,1534953600,1.435000
^,1534867200,1.445000
^,1534780800,1.450000
^,1534521600,1.450000
^,1534435200,1.445000
^,1534348800,1.455000
^,1534262400,1.460000
^,1534176000,1.440000
^,1533916800,1.445000
^,1533830400,1.430000
^,1533816000,1.435000
^,1533744000,1.430000
^,1533657600,1.435000
^,1533571200,1.435000
^,1533312000,1.440000
^,1533225600,1.425000
^,1533139200,1.420000
^,1533052800,1.425000
^,1532966400,1.425000
^,1532707200,1.420000
^,1532620800,1.420000
^,1532534400,1.420000
^,1532448000,1.420000
^,1532361600,1.420000
^,1532102400,1.420000
^,1532016000,1.420000
^,1531929600,1.420000
^,1531843200,1.420000
^,1531756800,1.410000
^,1531497600,1.415000
^,1531411200,1.400000
^,1531324800,1.400000
^,1531238400,1.400000
^,1531152000,1.405000
^,1530892800,1.410000
^,1530806400,1.410000
^,1530720000,1.410000
^,1530633600,1.410000
^,1530547200,1.405000
^,1530288000,1.420000
^,1530201600,1.400000
^,1530115200,1.395000
^,1530028800,1.415000
^,1529942400,1.410000
^,1529683200,1.410000
^,1529596800,1.420000
^,1529510400,1.415000
^,1529424000,1.415000
^,1529337600,1.410000
^,1529078400,1.415000
^,1528992000,1.405000
^,1528905600,1.400000
^,1528819200,1.410000
^,1528473600,1.415000
^,1528387200,1.400000
^,1528300800,1.390000
^,1528214400,1.400000
^,1528128000,1.385000
^,1527868800,1.390000
^,1527782400,1.390000
^,1527696000,1.395000
^,1527609600,1.420000
^,1527523200,1.420000
^,1527264000,1.420000
^,1527177600,1.425000
^,1527091200,1.415000
^,1527004800,1.415000
^,1526918400,1.425000
^,1526659200,1.430000
^,1526572800,1.440000
^,1526486400,1.440000
^,1526400000,1.440000
^,1526313600,1.425000
^,1526054400,1.415000
^,1525968000,1.410000
^,1525881600,1.405000
^,1525795200,1.420000
^,1525708800,1.400000
^,1525449600,1.410000
^,1525363200,1.400000
^,1525276800,1.400000
^,1525190400,1.405000
^,1525104000,1.400000
^,1524844800,1.395000
^,1524758400,1.390000
^,1524585600,1.385000
^,1524499200,1.385000
^,1524240000,1.380000
^,1524153600,1.382000
^,1524067200,1.390000
^,1523980800,1.375000
^,1523894400,1.370000
^,1523635200,1.370000
^,1523548800,1.370000
^,1523462400,1.365000
^,1523376000,1.350000
^,1523289600,1.355000
^,1523030400,1.380000
^,1522944000,1.365000
^,1522857600,1.360000
^,1522771200,1.355000
^,1522339200,1.375000
^,1522252800,1.390000
^,1522166400,1.380000
^,1522080000,1.380000
^,1521820800,1.380000
^,1521734400,1.390000
^,1521648000,1.395000
^,1521561600,1.390000
^,1521475200,1.400000
^,1521216000,1.395000
^,1521129600,1.390000
^,1521043200,1.395000
^,1520956800,1.410000
^,1520870400,1.400000
^,1520611200,1.400000
^,1520524800,1.385000
^,1520438400,1.385000
^,1520352000,1.385000
^,1520265600,1.380000
^,1520006400,1.390000
^,1519920000,1.400000
^,1519833600,1.405000
^,1519747200,1.405000
^,1519660800,1.400000
^,1519401600,1.395000
^,1519315200,1.385000
^,1519228800,1.390000
^,1519142400,1.385000
^,1519056000,1.385000
^,1518796800,1.380000
^,1518710400,1.385000
^,1518624000,1.390000
^,1518537600,1.390000
^,1518451200,1.410000
^,1518192000,1.415000
^,1518105600,1.430000
^,1518019200,1.405000
^,1517932800,1.385000
^,1517846400,1.410000
^,1517587200,1.440000
^,1517500800,1.445000
^,1517414400,1.440000
^,1517328000,1.440000
^,1517241600,1.435000
^,1516896000,1.440000
^,1516809600,1.430000
^,1516723200,1.445000
^,1516636800,1.445000
^,1516377600,1.445000
^,1516291200,1.430000
^,1516204800,1.430000
^,1516118400,1.440000
^,1516032000,1.425000
^,1515772800,1.420000
^,1515686400,1.410000
^,1515600000,1.405000
^,1515513600,1.420000
^,1515427200,1.415000
^,1515168000,1.430000
^,1515081600,1.415000
^,1514995200,1.410000
^,1514908800,1.405000
^,1514563200,1.415000
^,1514476800,1.405000
^,1514390400,1.405000
^,1513958400,1.415000
^,1513872000,1.420000
^,1513785600,1.405000
^,1513699200,1.415000
^,1513612800,1.410000
^,1513353600,1.407000
^,1513267200,1.410000
^,1513180800,1.420000
^,1513094400,1.415000
^,1513008000,1.420000
^,1512748800,1.425000
^,1512662400,1.420000
^,1512576000,1.420000
^,1512489600,1.420000
^,1512403200,1.410000
^,1512144000,1.410000
^,1512057600,1.420000
^,1511971200,1.410000
^,1511884800,1.420000
^,1511798400,1.395000
^,1511452800,1.395000
^,1511366400,1.405000
^,1511193600,1.395000
^,1510934400,1.420000
^,1510761600,1.410000
^,1510675200,1.395000
^,1510588800,1.380000
^,1510329600,1.420000
^,1510243200,1.430000
^,1510156800,1.420000
^,1510070400,1.425000
^,1509984000,1.415000
^,1509724800,1.400000
^,1509638400,1.395000
^,1509552000,1.410000
^,1509379200,1.400000
^,1509120000,1.385000
^,1509033600,1.395000
^,1508947200,1.385000
^,1508860800,1.380000
^,1508774400,1.395000
^,1508515200,1.370000
^,1508428800,1.390000
^,1508342400,1.400000
^,1508256000,1.410000
^,1508169600,1.385000
^,1507910400,1.395000
^,1507824000,1.390000
^,1507651200,1.380000
^,1507564800,1.355000
^,1507305600,1.360000
^,1507219200,1.345000
^,1507132800,1.340000
^,1507046400,1.350000
^,1506960000,1.325000
^,1506700800,1.330000
^,1506614400,1.320000
^,1506528000,1.325000
^,1506441600,1.300000
^,1506355200,1.305000
^,1506096000,1.310000
^,1506009600,1.300000
^,1505836800,1.305000
^,1505750400,1.290000
^,1505318400,1.300000
^,1504886400,1.310000
^,1504800000,1.295000
^,1504713600,1.350000
^,1504627200,1.340000
^,1504540800,1.335000
^,1504281600,1.350000
^,1504022400,1.360000
^,1503936000,1.350000
